hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,     classical index,     entropic index
Autruche -> Ane, 29.0000000000000000, 15.0000000000000000, 38.6666666666666643, 24.1379310344827580, 54.4234915485070729, 24.6918001651794050
Ane -> Autruche, 15.0000000000000000, 29.0000000000000000, 20.0000000000000000, 46.6666666666666643, 57.0391023019926706, 57.8550767468985185
Autruche -> Cigale, 29.0000000000000000, 15.0000000000000000, 38.6666666666666643, 24.1379310344827580, 54.4234915485070729, 24.6918001651794050
Cigale -> Autruche, 15.0000000000000000, 29.0000000000000000, 20.0000000000000000, 46.6666666666666643, 57.0391023019926706, 57.8550767468985185
Autruche -> Porc, 29.0000000000000000, 14.0000000000000000, 38.6666666666666643, 20.6896551724137936, 49.3356083470817950, 20.8454302623704990
Porc -> Autruche, 14.0000000000000000, 29.0000000000000000, 18.6666666666666679, 42.8571428571428541, 48.8780346967283563, 51.6421931402836449
Autruche -> Fourmi, 29.0000000000000000, 13.0000000000000000, 38.6666666666666643, 17.2413793103448292, 44.3834747550121875, 17.1230720868212103
Fourmi -> Autruche, 13.0000000000000000, 29.0000000000000000, 17.3333333333333357, 38.4615384615384670, 40.3730406280377707, 45.3112522066668575
Autruche -> Mouche, 29.0000000000000000, 11.0000000000000000, 38.6666666666666643, 20.6896551724137936, 58.6594957953427993, 21.1688594630505555
Mouche -> Autruche, 11.0000000000000000, 29.0000000000000000, 14.6666666666666661, 54.5454545454545396, 66.5775067369291378, 74.3434379577080762
Tigre -> Zebre, 28.0000000000000000, 26.0000000000000000, 37.3333333333333357, 17.8571428571428577, 11.4482210781384879, 15.8125525073162887
Zebre -> Tigre, 26.0000000000000000, 28.0000000000000000, 34.6666666666666714, 19.2307692307692335, 10.2299318779342627, 17.7748266891123308
Tigre -> Loup, 28.0000000000000000, 26.0000000000000000, 37.3333333333333357, 64.2857142857142918, 97.3753165781892562, 81.4169114939158618
Loup -> Tigre, 26.0000000000000000, 28.0000000000000000, 34.6666666666666714, 69.2307692307692264, 98.1281966559098322, 85.1566995784839094
Tigre -> Lynx, 28.0000000000000000, 26.0000000000000000, 37.3333333333333357, 57.1428571428571388, 91.8604157765018385, 74.4126124781802787
Lynx -> Tigre, 26.0000000000000000, 28.0000000000000000, 34.6666666666666714, 61.5384615384615401, 93.2070383198001053, 79.2206872807717559
Tigre -> Lapin, 28.0000000000000000, 25.0000000000000000, 37.3333333333333357, 28.5714285714285694, 32.4251071384531784, 28.5742324490680595
Lapin -> Tigre, 25.0000000000000000, 28.0000000000000000, 33.3333333333333286, 32.0000000000000000, 30.9889342078742196, 33.4935988297183371
Tigre -> Dauphin, 28.0000000000000000, 24.0000000000000000, 37.3333333333333357, 39.2857142857142847, 62.5084660025385404, 43.1663759106948177
Dauphin -> Tigre, 24.0000000000000000, 28.0000000000000000, 32.0000000000000000, 45.8333333333333286, 64.0596191514100894, 54.2305866003395067
Tigre -> Crocodile, 28.0000000000000000, 24.0000000000000000, 37.3333333333333357, 57.1428571428571388, 94.0466576929960638, 74.7085662663584174
Crocodile -> Tigre, 24.0000000000000000, 28.0000000000000000, 32.0000000000000000, 66.6666666666666572, 96.3324057024309184, 83.7412320310569100
Tigre -> Chat, 28.0000000000000000, 24.0000000000000000, 37.3333333333333357, 42.8571428571428541, 71.1045885500998196, 48.6177882273164030
Chat -> Tigre, 24.0000000000000000, 28.0000000000000000, 32.0000000000000000, 50.0000000000000000, 73.5690066994522311, 63.2571134986227293
Tigre -> Vison, 28.0000000000000000, 23.0000000000000000, 37.3333333333333357, 28.5714285714285694, 38.8942008461395687, 29.0272789009845447
Vison -> Tigre, 23.0000000000000000, 28.0000000000000000, 30.6666666666666643, 34.7826086956521721, 37.2048311979331103, 37.8996164850986048
Tigre -> Grenouille, 28.0000000000000000, 22.0000000000000000, 37.3333333333333357, 17.8571428571428577, 19.8471114215631559, 16.7955416662963941
Grenouille -> Tigre, 22.0000000000000000, 28.0000000000000000, 29.3333333333333321, 22.7272727272727266, 15.7944451224626867, 23.2869580325776049
Tigre -> Crotale, 28.0000000000000000, 22.0000000000000000, 37.3333333333333357, 46.4285714285714306, 83.2172603656603656, 55.0356963885133084
Crotale -> Tigre, 22.0000000000000000, 28.0000000000000000, 29.3333333333333321, 59.0909090909090935, 88.0109566480673919, 77.7401711364459373
Tigre -> Couleuvre, 28.0000000000000000, 22.0000000000000000, 37.3333333333333357, 32.1428571428571459, 51.0696681328677400, 33.7468323913084589
Couleuvre -> Tigre, 22.0000000000000000, 28.0000000000000000, 29.3333333333333321, 40.9090909090909136, 51.2779853689405272, 46.8779454337656887
Tigre -> Bouc, 28.0000000000000000, 22.0000000000000000, 37.3333333333333357, 28.5714285714285694, 42.1963105035212820, 29.2272558768262485
Bouc -> Tigre, 22.0000000000000000, 28.0000000000000000, 29.3333333333333321, 36.3636363636363669, 40.6964607699584846, 40.3705327518626831
Tigre -> Baleine, 28.0000000000000000, 22.0000000000000000, 37.3333333333333357, 39.2857142857142847, 68.6511373243029084, 43.5362887707935258
Baleine -> Tigre, 22.0000000000000000, 28.0000000000000000, 29.3333333333333321, 50.0000000000000000, 72.1553849863234547, 63.8311294400885387
Tigre -> Mouton, 28.0000000000000000, 21.0000000000000000, 37.3333333333333357, 10.7142857142857135, 11.9461646521613289, 9.5409020204627808
Mouton -> Tigre, 21.0000000000000000, 28.0000000000000000, 28.0000000000000036, 14.2857142857142847, 7.6381966139874020, 14.1973870205322648
Tigre -> Ours, 28.0000000000000000, 21.0000000000000000, 37.3333333333333357, 39.2857142857142847, 71.4977445686437534, 43.7028429267149789
Ours -> Tigre, 21.0000000000000000, 28.0000000000000000, 28.0000000000000036, 52.3809523809523867, 76.1803290023343322, 69.3682305868974112
Tigre -> Canard, 28.0000000000000000, 21.0000000000000000, 37.3333333333333357, 17.8571428571428577, 22.3335003126523866, 16.9809186715101994
Canard -> Tigre, 21.0000000000000000, 28.0000000000000000, 28.0000000000000036, 23.8095238095238066, 17.6218883885281734, 24.8542420143972471
Tigre -> Requin, 28.0000000000000000, 21.0000000000000000, 37.3333333333333357, 60.7142857142857082, 98.0245530878644615, 78.8162465200271072
Requin -> Tigre, 21.0000000000000000, 28.0000000000000000, 28.0000000000000036, 80.9523809523809490, 99.6667175867538333, 91.1796390197674640
Tigre -> Taureau, 28.0000000000000000, 20.0000000000000000, 37.3333333333333357, 39.2857142857142847, 74.1826774556334101, 43.8586316855216509
Taureau -> Tigre, 20.0000000000000000, 28.0000000000000000, 26.6666666666666679, 55.0000000000000071, 80.1107499632632170, 73.4898928751730125
Tigre -> Pieuvre, 28.0000000000000000, 20.0000000000000000, 37.3333333333333357, 28.5714285714285694, 48.8175652457819780, 29.5838283019889730
Pieuvre -> Tigre, 20.0000000000000000, 28.0000000000000000, 26.6666666666666679, 40.0000000000000000, 48.4796030482844031, 46.0954897015876455
Tigre -> Mygale, 28.0000000000000000, 19.0000000000000000, 37.3333333333333357, 28.5714285714285694, 52.0915078766340898, 29.7434417467637928
Mygale -> Tigre, 19.0000000000000000, 28.0000000000000000, 25.3333333333333357, 42.1052631578947327, 52.7687904309386155, 49.5068218041321586
Tigre -> Poule, 28.0000000000000000, 19.0000000000000000, 37.3333333333333357, 10.7142857142857135, 15.7160951314598627, 9.8196713103419810
Poule -> Tigre, 19.0000000000000000, 28.0000000000000000, 25.3333333333333357, 15.7894736842105257, 9.6302445394753970, 16.2882249914312176
Tigre -> Pigeon, 28.0000000000000000, 19.0000000000000000, 37.3333333333333357, 17.8571428571428577, 27.6949469086744884, 17.3045217387157209
Pigeon -> Tigre, 19.0000000000000000, 28.0000000000000000, 25.3333333333333357, 26.3157894736842088, 21.9596368713495878, 28.3826364093540278
Tigre -> Lion, 28.0000000000000000, 19.0000000000000000, 37.3333333333333357, 42.8571428571428541, 83.2187962462635653, 49.4147896210964390
Lion -> Tigre, 19.0000000000000000, 28.0000000000000000, 25.3333333333333357, 63.1578947368421026, 90.6338483374037480, 81.9013933089411665
Tigre -> Chien, 28.0000000000000000, 19.0000000000000000, 37.3333333333333357, 14.2857142857142847, 21.1714653279955982, 13.4814562114508991
Chien -> Tigre, 19.0000000000000000, 28.0000000000000000, 25.3333333333333357, 21.0526315789473664, 14.8907067240734108, 22.1956666968246203
Tigre -> Chamois, 28.0000000000000000, 19.0000000000000000, 37.3333333333333357, 32.1428571428571459, 60.7995658954142613, 34.2513041151683382
Chamois -> Tigre, 19.0000000000000000, 28.0000000000000000, 25.3333333333333357, 47.3684210526315752, 64.2910273588712613, 58.4217834279517092
Tigre -> Singe, 28.0000000000000000, 18.0000000000000000, 37.3333333333333357, 21.4285714285714270, 38.2859576600312437, 21.4330259617409382
Singe -> Tigre, 18.0000000000000000, 28.0000000000000000, 24.0000000000000000, 33.3333333333333286, 34.2297097931213230, 37.4222143048638145
Tigre -> Guepe, 28.0000000000000000, 18.0000000000000000, 37.3333333333333357, 32.1428571428571459, 63.8542064071149227, 34.3976134827885005
Guepe -> Tigre, 18.0000000000000000, 28.0000000000000000, 24.0000000000000000, 50.0000000000000000, 68.9087921015188698, 64.7947938204679019
Tigre -> Renard, 28.0000000000000000, 18.0000000000000000, 37.3333333333333357, 39.2857142857142847, 79.0490939765681588, 44.1416395020018584
Renard -> Tigre, 18.0000000000000000, 28.0000000000000000, 24.0000000000000000, 61.1111111111111143, 87.3987515675980546, 80.3529786265918062
Tigre -> Vautour, 28.0000000000000000, 18.0000000000000000, 37.3333333333333357, 35.7142857142857153, 71.8816941796562645, 39.1280324473969401
Vautour -> Tigre, 18.0000000000000000, 28.0000000000000000, 24.0000000000000000, 55.5555555555555571, 79.1931482542493086, 74.6026708805884198
Tigre -> Aigle, 28.0000000000000000, 18.0000000000000000, 37.3333333333333357, 57.1428571428571388, 97.8522313923901237, 75.4035347864271870
Aigle -> Tigre, 18.0000000000000000, 28.0000000000000000, 24.0000000000000000, 88.8888888888888857, 99.9041933968383944, 93.2542845266302294
Tigre -> Tortue, 28.0000000000000000, 18.0000000000000000, 37.3333333333333357, 14.2857142857142847, 23.6722129455166019, 13.6146410468916521
Tortue -> Tigre, 18.0000000000000000, 28.0000000000000000, 24.0000000000000000, 22.2222222222222214, 16.7092597698710996, 23.7804199944312700
Tigre -> Corbeau, 28.0000000000000000, 17.0000000000000000, 37.3333333333333357, 32.1428571428571459, 66.7891801000585872, 34.5346624033276512
Corbeau -> Tigre, 17.0000000000000000, 28.0000000000000000, 22.6666666666666643, 52.9411764705882391, 73.5775401722863052, 71.1589091977795505
Tigre -> Rat, 28.0000000000000000, 16.0000000000000000, 37.3333333333333357, 25.0000000000000000, 53.0616193975579904, 25.8467786619055104
Rat -> Tigre, 16.0000000000000000, 28.0000000000000000, 21.3333333333333357, 43.7500000000000000, 54.5402073273868240, 52.7474965511513858
Tigre -> Vache, 28.0000000000000000, 16.0000000000000000, 37.3333333333333357, 7.1428571428571423, 16.9058397158706626, 6.5906355457386860
Vache -> Tigre, 16.0000000000000000, 28.0000000000000000, 21.3333333333333357, 12.5000000000000000, 8.4854605449727778, 13.2130901989685388
Tigre -> Ane, 28.0000000000000000, 15.0000000000000000, 37.3333333333333357, 10.7142857142857135, 24.9741956478727651, 10.2350905699339751
Ane -> Tigre, 15.0000000000000000, 28.0000000000000000, 20.0000000000000000, 20.0000000000000000, 15.5238265417514611, 21.7947242294311749
Tigre -> Cigale, 28.0000000000000000, 15.0000000000000000, 37.3333333333333357, 10.7142857142857135, 24.9741956478727651, 10.2350905699339751
Cigale -> Tigre, 15.0000000000000000, 28.0000000000000000, 20.0000000000000000, 20.0000000000000000, 15.5238265417514611, 21.7947242294311749
Tigre -> Porc, 28.0000000000000000, 14.0000000000000000, 37.3333333333333357, 7.1428571428571423, 21.3266081709228565, 6.7262804804962135
Porc -> Tigre, 14.0000000000000000, 28.0000000000000000, 18.6666666666666679, 14.2857142857142847, 10.8360845710292253, 15.4577971140727364
Tigre -> Fourmi, 28.0000000000000000, 13.0000000000000000, 37.3333333333333357, 21.4285714285714270, 53.9850350042017979, 22.0315915596515843
Fourmi -> Tigre, 13.0000000000000000, 28.0000000000000000, 17.3333333333333357, 46.1538461538461533, 56.7317513235510589, 57.3140355664881866
Tigre -> Mouche, 28.0000000000000000, 11.0000000000000000, 37.3333333333333357, 7.1428571428571423, 28.8544573488753073, 6.8924652553533123
Mouche -> Tigre, 11.0000000000000000, 28.0000000000000000, 14.6666666666666661, 18.1818181818181834, 15.8854435207216422, 20.2432372699932017
Zebre -> Loup, 26.0000000000000000, 26.0000000000000000, 34.6666666666666714, 26.9230769230769234, 26.2594288869196113, 27.1644811233346992
Loup -> Zebre, 26.0000000000000000, 26.0000000000000000, 34.6666666666666714, 26.9230769230769234, 26.2594288869196113, 27.1644811233346992
Zebre -> Lynx, 26.0000000000000000, 26.0000000000000000, 34.6666666666666714, 38.4615384615384670, 53.0977419616187376, 42.3031101346657366
Lynx -> Zebre, 26.0000000000000000, 26.0000000000000000, 34.6666666666666714, 38.4615384615384670, 53.0977419616187376, 42.3031101346657366
Zebre -> Lapin, 26.0000000000000000, 25.0000000000000000, 34.6666666666666714, 46.1538461538461533, 74.5028943742490526, 54.6633029394756917
Lapin -> Zebre, 25.0000000000000000, 26.0000000000000000, 33.3333333333333286, 48.0000000000000000, 75.1764377496279081, 58.3420477662413788
Zebre -> Dauphin, 26.0000000000000000, 24.0000000000000000, 34.6666666666666714, 50.0000000000000000, 84.0370862377222778, 63.2690032551899293
Dauphin -> Zebre, 24.0000000000000000, 26.0000000000000000, 32.0000000000000000, 54.1666666666666643, 85.6328394393795236, 71.6269880418194020
Zebre -> Crocodile, 26.0000000000000000, 24.0000000000000000, 34.6666666666666714, 26.9230769230769234, 32.0988086733168458, 27.5561076108176053
Crocodile -> Zebre, 24.0000000000000000, 26.0000000000000000, 32.0000000000000000, 29.1666666666666679, 31.1104887336542184, 30.6529779913690064
Zebre -> Chat, 26.0000000000000000, 24.0000000000000000, 34.6666666666666714, 38.4615384615384670, 59.6178247804336578, 42.6576163819008656
Chat -> Zebre, 24.0000000000000000, 26.0000000000000000, 32.0000000000000000, 41.6666666666666714, 60.2132951647465404, 47.7120979252385595
Zebre -> Vison, 26.0000000000000000, 23.0000000000000000, 34.6666666666666714, 30.7692307692307701, 44.0250925973824678, 32.4929289704393440
Vison -> Zebre, 23.0000000000000000, 26.0000000000000000, 30.6666666666666643, 34.7826086956521721, 43.4642025938633196, 38.2090605076840362
Zebre -> Grenouille, 26.0000000000000000, 22.0000000000000000, 34.6666666666666714, 34.6153846153846132, 56.5893990208649740, 37.6563603754233682
Grenouille -> Zebre, 22.0000000000000000, 26.0000000000000000, 29.3333333333333321, 40.9090909090909136, 57.4539889008772917, 47.1395525637486372
Zebre -> Crotale, 26.0000000000000000, 22.0000000000000000, 34.6666666666666714, 19.2307692307692335, 22.7185090388582154, 18.9723638783021471
Crotale -> Zebre, 22.0000000000000000, 26.0000000000000000, 29.3333333333333321, 22.7272727272727266, 20.0449026926093801, 23.5630715526753924
Zebre -> Couleuvre, 26.0000000000000000, 22.0000000000000000, 34.6666666666666714, 26.9230769230769234, 38.2488172498421051, 27.8897616638666364
Couleuvre -> Zebre, 22.0000000000000000, 26.0000000000000000, 29.3333333333333321, 31.8181818181818166, 36.8002237791526099, 34.6255251449249073
Zebre -> Bouc, 26.0000000000000000, 22.0000000000000000, 34.6666666666666714, 19.2307692307692335, 22.7185090388582154, 18.9723638783021471
Bouc -> Zebre, 22.0000000000000000, 26.0000000000000000, 29.3333333333333321, 22.7272727272727266, 20.0449026926093801, 23.5630715526753924
Zebre -> Baleine, 26.0000000000000000, 22.0000000000000000, 34.6666666666666714, 34.6153846153846132, 56.5893990208649740, 37.6563603754233682
Baleine -> Zebre, 22.0000000000000000, 26.0000000000000000, 29.3333333333333321, 40.9090909090909136, 57.4539889008772917, 47.1395525637486372
Zebre -> Mouton, 26.0000000000000000, 21.0000000000000000, 34.6666666666666714, 46.1538461538461533, 83.5337024046730789, 55.2210513764879494
Mouton -> Zebre, 21.0000000000000000, 26.0000000000000000, 28.0000000000000036, 57.1428571428571388, 87.6667443096367691, 76.0526658688207391
Zebre -> Ours, 26.0000000000000000, 21.0000000000000000, 34.6666666666666714, 19.2307692307692335, 25.2909278777187723, 19.1154047835024556
Ours -> Zebre, 21.0000000000000000, 26.0000000000000000, 28.0000000000000036, 23.8095238095238066, 22.0349735511386804, 25.0987187403716341
Zebre -> Canard, 26.0000000000000000, 21.0000000000000000, 34.6666666666666714, 50.0000000000000000, 89.0529613262662849, 63.6574181586160179
Canard -> Zebre, 21.0000000000000000, 26.0000000000000000, 28.0000000000000036, 61.9047619047619051, 92.8895477046382041, 80.6949486839854302
Zebre -> Requin, 26.0000000000000000, 21.0000000000000000, 34.6666666666666714, 15.3846153846153850, 18.8348422300919758, 14.9214096353261958
Requin -> Zebre, 21.0000000000000000, 26.0000000000000000, 28.0000000000000036, 19.0476190476190474, 15.3448970119319466, 19.6342294061368321
Zebre -> Taureau, 26.0000000000000000, 20.0000000000000000, 34.6666666666666714, 26.9230769230769234, 44.5467249692043126, 28.1773402507637165
Taureau -> Zebre, 20.0000000000000000, 26.0000000000000000, 26.6666666666666679, 35.0000000000000000, 43.4284343065520915, 39.3294326874527513
Zebre -> Pieuvre, 26.0000000000000000, 20.0000000000000000, 34.6666666666666714, 23.0769230769230766, 35.8606666094405711, 23.6214071069715636
Pieuvre -> Zebre, 20.0000000000000000, 26.0000000000000000, 26.6666666666666679, 30.0000000000000000, 33.1691328796394487, 32.8617285739662677
Zebre -> Mygale, 26.0000000000000000, 19.0000000000000000, 34.6666666666666714, 19.2307692307692335, 30.7536294486338022, 19.3699755111338767
Mygale -> Zebre, 19.0000000000000000, 26.0000000000000000, 25.3333333333333357, 26.3157894736842088, 26.6589008128612512, 28.5746303614061716
Zebre -> Poule, 26.0000000000000000, 19.0000000000000000, 34.6666666666666714, 34.6153846153846132, 65.6509913940354721, 38.0614347361868468
Poule -> Zebre, 19.0000000000000000, 26.0000000000000000, 25.3333333333333357, 47.3684210526315752, 69.4564564248779419, 58.5957250866505959
Zebre -> Pigeon, 26.0000000000000000, 19.0000000000000000, 34.6666666666666714, 42.3076923076923066, 81.0925155421434596, 49.0665533281212376
Pigeon -> Zebre, 19.0000000000000000, 26.0000000000000000, 25.3333333333333357, 57.8947368421052673, 87.0234323772016864, 77.2335869122701979
Zebre -> Lion, 26.0000000000000000, 19.0000000000000000, 34.6666666666666714, 19.2307692307692335, 30.7536294486338022, 19.3699755111338767
Lion -> Zebre, 19.0000000000000000, 26.0000000000000000, 25.3333333333333357, 26.3157894736842088, 26.6589008128612512, 28.5746303614061716
Zebre -> Chien, 26.0000000000000000, 19.0000000000000000, 34.6666666666666714, 26.9230769230769234, 47.7001074059414947, 28.3066777163562158
Chien -> Zebre, 19.0000000000000000, 26.0000000000000000, 25.3333333333333357, 36.8421052631578902, 47.1196777180495658, 42.0678871940455608
Zebre -> Chamois, 26.0000000000000000, 19.0000000000000000, 34.6666666666666714, 26.9230769230769234, 47.7001074059414947, 28.3066777163562158
Chamois -> Zebre, 19.0000000000000000, 26.0000000000000000, 25.3333333333333357, 36.8421052631578902, 47.1196777180495658, 42.0678871940455608
Zebre -> Singe, 26.0000000000000000, 18.0000000000000000, 34.6666666666666714, 15.3846153846153850, 26.1158745997601365, 15.2629164015645884
Singe -> Zebre, 18.0000000000000000, 26.0000000000000000, 24.0000000000000000, 22.2222222222222214, 20.6706597457373746, 23.9412823170971834
Zebre -> Guepe, 26.0000000000000000, 18.0000000000000000, 34.6666666666666714, 23.0769230769230766, 41.9597230792701055, 23.8676809428497023
Guepe -> Zebre, 18.0000000000000000, 26.0000000000000000, 24.0000000000000000, 33.3333333333333286, 39.6608616442676336, 37.5933598029797622
Zebre -> Renard, 26.0000000000000000, 18.0000000000000000, 34.6666666666666714, 23.0769230769230766, 41.9597230792701055, 23.8676809428497023
Renard -> Zebre, 18.0000000000000000, 26.0000000000000000, 24.0000000000000000, 33.3333333333333286, 39.6608616442676336, 37.5933598029797622
Zebre -> Vautour, 26.0000000000000000, 18.0000000000000000, 34.6666666666666714, 15.3846153846153850, 26.1158745997601365, 15.2629164015645884
Vautour -> Zebre, 18.0000000000000000, 26.0000000000000000, 24.0000000000000000, 22.2222222222222214, 20.6706597457373746, 23.9412823170971834
Zebre -> Aigle, 26.0000000000000000, 18.0000000000000000, 34.6666666666666714, 11.5384615384615383, 19.6749793681331262, 11.1995083194626535
Aigle -> Zebre, 18.0000000000000000, 26.0000000000000000, 24.0000000000000000, 16.6666666666666643, 13.8738187879677621, 17.6076477601367394
Zebre -> Tortue, 26.0000000000000000, 18.0000000000000000, 34.6666666666666714, 34.6153846153846132, 68.4418184236863851, 38.1799535876955005
Tortue -> Zebre, 18.0000000000000000, 26.0000000000000000, 24.0000000000000000, 50.0000000000000000, 73.6011878865299991, 64.9469738631273401
Zebre -> Corbeau, 26.0000000000000000, 17.0000000000000000, 34.6666666666666714, 19.2307692307692335, 36.5350100480073650, 19.5897777237037261
Corbeau -> Zebre, 17.0000000000000000, 26.0000000000000000, 22.6666666666666643, 29.4117647058823550, 32.3030447243178003, 32.8026348747114582
Zebre -> Rat, 26.0000000000000000, 16.0000000000000000, 34.6666666666666714, 15.3846153846153850, 31.4991523433687846, 15.4511055315664834
Rat -> Zebre, 16.0000000000000000, 26.0000000000000000, 21.3333333333333357, 25.0000000000000000, 25.3234473838314429, 27.6059153811030420
Zebre -> Vache, 26.0000000000000000, 16.0000000000000000, 34.6666666666666714, 34.6153846153846132, 73.6212510481276041, 38.3962866740396294
Vache -> Zebre, 16.0000000000000000, 26.0000000000000000, 21.3333333333333357, 56.2500000000000000, 81.7873816056702339, 75.8907301855213916
Zebre -> Ane, 26.0000000000000000, 15.0000000000000000, 34.6666666666666714, 34.6153846153846132, 75.9984757239868571, 38.4952028713647891
Ane -> Zebre, 15.0000000000000000, 26.0000000000000000, 20.0000000000000000, 60.0000000000000000, 85.6734728083644086, 79.8675496429669636
Zebre -> Cigale, 26.0000000000000000, 15.0000000000000000, 34.6666666666666714, 26.9230769230769234, 59.9067264720452144, 28.7470492697129814
Cigale -> Zebre, 15.0000000000000000, 26.0000000000000000, 20.0000000000000000, 46.6666666666666643, 64.4216549013537474, 58.0180586064938524
Zebre -> Porc, 26.0000000000000000, 14.0000000000000000, 34.6666666666666714, 15.3846153846153850, 37.1723828260767135, 15.6149514453902825
Porc -> Zebre, 14.0000000000000000, 26.0000000000000000, 18.6666666666666679, 28.5714285714285694, 31.1538181010914563, 32.2930454887069445
Zebre -> Fourmi, 26.0000000000000000, 13.0000000000000000, 34.6666666666666714, 11.5384615384615383, 32.2062814923027929, 11.5661327546442916
Fourmi -> Zebre, 13.0000000000000000, 26.0000000000000000, 17.3333333333333357, 23.0769230769230766, 23.5902532205287656, 25.7845998302191788
Zebre -> Mouche, 26.0000000000000000, 11.0000000000000000, 34.6666666666666714, 15.3846153846153850, 45.9437501037110252, 15.8244246314786778
Mouche -> Zebre, 11.0000000000000000, 26.0000000000000000, 14.6666666666666661, 36.3636363636363669, 42.9077261040966675, 42.8012489484284586
Loup -> Lynx, 26.0000000000000000, 26.0000000000000000, 34.6666666666666714, 65.3846153846153868, 97.3694357353890609, 82.6482382159622233
Lynx -> Loup, 26.0000000000000000, 26.0000000000000000, 34.6666666666666714, 65.3846153846153868, 97.3694357353890609, 82.6482382159622233
Loup -> Lapin, 26.0000000000000000, 25.0000000000000000, 34.6666666666666714, 34.6153846153846132, 46.8037374820757890, 37.1582080400412380
Lapin -> Loup, 25.0000000000000000, 26.0000000000000000, 33.3333333333333286, 36.0000000000000000, 46.7072241915281978, 39.2055707924873147
Loup -> Dauphin, 26.0000000000000000, 24.0000000000000000, 34.6666666666666714, 34.6153846153846132, 50.1160774766068826, 37.3364072429752767
Dauphin -> Loup, 24.0000000000000000, 26.0000000000000000, 32.0000000000000000, 37.5000000000000000, 50.1218401664482869, 41.6168280061333107
Loup -> Crocodile, 26.0000000000000000, 24.0000000000000000, 34.6666666666666714, 57.6923076923076863, 93.6761693944652194, 75.8138258161304037
Crocodile -> Loup, 24.0000000000000000, 26.0000000000000000, 32.0000000000000000, 62.5000000000000000, 94.9386287256515544, 80.6902950108719068
Loup -> Chat, 26.0000000000000000, 24.0000000000000000, 34.6666666666666714, 38.4615384615384670, 59.6178247804336578, 42.6576163819008656
Chat -> Loup, 24.0000000000000000, 26.0000000000000000, 32.0000000000000000, 41.6666666666666714, 60.2132951647465404, 47.7120979252385595
Loup -> Vison, 26.0000000000000000, 23.0000000000000000, 34.6666666666666714, 42.3076923076923066, 71.5437798951006982, 48.5500313123595291
Vison -> Loup, 23.0000000000000000, 26.0000000000000000, 30.6666666666666643, 47.8260869565217419, 73.4592650540907783, 58.5490795841947644
Loup -> Grenouille, 26.0000000000000000, 22.0000000000000000, 34.6666666666666714, 15.3846153846153850, 16.6660603165714960, 14.7874412805765765
Grenouille -> Loup, 22.0000000000000000, 26.0000000000000000, 29.3333333333333321, 18.1818181818181834, 13.9152681678783026, 18.4117141836584963
Loup -> Crotale, 26.0000000000000000, 22.0000000000000000, 34.6666666666666714, 50.0000000000000000, 87.5446697669540157, 63.5360041141852037
Crotale -> Loup, 22.0000000000000000, 26.0000000000000000, 29.3333333333333321, 59.0909090909090935, 90.7131288455962306, 77.9227552896215201
Loup -> Couleuvre, 26.0000000000000000, 22.0000000000000000, 34.6666666666666714, 34.6153846153846132, 56.5893990208649740, 37.6563603754233682
Couleuvre -> Loup, 22.0000000000000000, 26.0000000000000000, 29.3333333333333321, 40.9090909090909136, 57.4539889008772917, 47.1395525637486372
Loup -> Bouc, 26.0000000000000000, 22.0000000000000000, 34.6666666666666714, 30.7692307692307701, 47.2653430009906970, 32.6513509228213294
Bouc -> Loup, 22.0000000000000000, 26.0000000000000000, 29.3333333333333321, 36.3636363636363669, 46.9067870116624661, 40.6436186631815559
Loup -> Baleine, 26.0000000000000000, 22.0000000000000000, 34.6666666666666714, 34.6153846153846132, 56.5893990208649740, 37.6563603754233682
Baleine -> Loup, 22.0000000000000000, 26.0000000000000000, 29.3333333333333321, 40.9090909090909136, 57.4539889008772917, 47.1395525637486372
Loup -> Mouton, 26.0000000000000000, 21.0000000000000000, 34.6666666666666714, 15.3846153846153850, 18.8348422300919758, 14.9214096353261958
Mouton -> Loup, 21.0000000000000000, 26.0000000000000000, 28.0000000000000036, 19.0476190476190474, 15.3448970119319466, 19.6342294061368321
Loup -> Ours, 26.0000000000000000, 21.0000000000000000, 34.6666666666666714, 42.3076923076923066, 76.6456672705247684, 48.8246679341756291
Ours -> Loup, 21.0000000000000000, 26.0000000000000000, 28.0000000000000036, 52.3809523809523867, 80.5010580516947982, 69.5747635679415737
Loup -> Canard, 26.0000000000000000, 21.0000000000000000, 34.6666666666666714, 34.6153846153846132, 59.7122837681494545, 37.8004200436790256
Canard -> Loup, 21.0000000000000000, 26.0000000000000000, 28.0000000000000036, 42.8571428571428541, 61.3448769789330584, 50.3890456579154886
Loup -> Requin, 26.0000000000000000, 21.0000000000000000, 34.6666666666666714, 53.8461538461538467, 93.1806122291671954, 71.2653664962074913
Requin -> Loup, 21.0000000000000000, 26.0000000000000000, 28.0000000000000036, 66.6666666666666572, 96.3155849171026972, 84.2986937290192202
Loup -> Taureau, 26.0000000000000000, 20.0000000000000000, 34.6666666666666714, 38.4615384615384670, 71.3088219746924068, 43.2346449042258740
Taureau -> Loup, 20.0000000000000000, 26.0000000000000000, 26.6666666666666679, 50.0000000000000000, 75.3998590915424529, 64.5338728706421563
Loup -> Pieuvre, 26.0000000000000000, 20.0000000000000000, 34.6666666666666714, 30.7692307692307701, 53.6579749969285018, 32.9365831766689681
